op_code,product_sku,cycle_name,supplier_name,product_name,cycle_type,n_rev_planned,n_rev_reviewed_ext,n_rev_grade,n_rev_total,total_magnitude_dt_planned,total_magnitude_dt_reviewed,total_abs_delta_grade,first_revision_date,last_revision_date,faixa_rev,n_rev_int,n_rev_ext,dominant_type,total_magnitude
OPF118N33,1093301012404,C042026,ABBA,Core T-shirt Masculino,Base,0,2,0,2,0,10,0,2026-04-11,2026-04-14,2,0,2,Externo (EXT),10
OPF118N33,1093301012405,C042026,ABBA,Core T-shirt Masculino,Base,0,2,0,2,0,10,0,2026-04-11,2026-04-14,2,0,2,Externo (EXT),10
OPF118N33,1093301012405,C042026,ABBA,Core T-Shirt Masculino,Base,0,0,2,2,0,0,442,2026-01-13,2026-01-16,2,2,0,Interno (INT),0
OPF118N33,1093301012406,C042026,ABBA,Core T-shirt Masculino,Base,0,2,0,2,0,10,0,2026-04-11,2026-04-14,2,0,2,Externo (EXT),10
OPF118N33,1093301012406,C042026,ABBA,Core T-Shirt Masculino,Base,0,0,2,2,0,0,544,2026-01-13,2026-01-16,2,2,0,Interno (INT),0
OPF118N33,1093301012407,C042026,ABBA,Core T-Shirt Masculino,Base,0,0,2,2,0,0,280,2026-01-13,2026-01-16,2,2,0,Interno (INT),0
OPF118N33,1093301012407,C042026,ABBA,Core T-shirt Masculino,Base,0,2,0,2,0,10,0,2026-04-11,2026-04-14,2,0,2,Externo (EXT),10
OPF118N33,1093301012408,C042026,ABBA,Core T-shirt Masculino,Base,0,2,0,2,0,10,0,2026-04-11,2026-04-14,2,0,2,Externo (EXT),10
OPF118N34,1093301010208,C042026,ABBA,Core T-shirt Masculino,Base,2,0,0,2,21,0,0,2026-03-10,2026-04-03,2,2,0,Interno (INT),21
OPF1N731,201040520104,C042026,RDM,Calcinha String Feminino,Base,2,0,0,2,35,0,0,2026-02-26,2026-04-02,2,2,0,Interno (INT),35
OPF1N731,201040520105,C042026,RDM,Calcinha String Feminino,Base,2,0,0,2,35,0,0,2026-02-26,2026-04-02,2,2,0,Interno (INT),35
OPF1N731,201040520106,C042026,RDM,Calcinha String Feminino,Base,2,0,0,2,35,0,0,2026-02-26,2026-04-02,2,2,0,Interno (INT),35
OPF1N734,202180680204,C042026,RDM,The Perfect Top Feminino,Base,0,2,0,2,0,10,0,2026-03-21,2026-04-03,2,0,2,Externo (EXT),10
OPF1N734,202180680205,C042026,RDM,The Perfect Top Feminino,Base,0,2,0,2,0,10,0,2026-03-21,2026-04-03,2,0,2,Externo (EXT),10
OPF1N734,202180680206,C042026,RDM,The Perfect Top Feminino,Base,0,2,0,2,0,10,0,2026-03-21,2026-04-03,2,0,2,Externo (EXT),10
OPF1N734,202180680207,C042026,RDM,The Perfect Top Feminino,Base,0,2,0,2,0,10,0,2026-03-21,2026-04-03,2,0,2,Externo (EXT),10
OPF1N735,202180680204,C042026,RDM,The Perfect Top Feminino,Base,0,2,0,2,0,14,0,2026-03-28,2026-04-07,2,0,2,Externo (EXT),14
OPF1N735,202180680205,C042026,RDM,The Perfect Top Feminino,Base,0,2,0,2,0,14,0,2026-03-28,2026-04-07,2,0,2,Externo (EXT),14
OPF1N735,202180680206,C042026,RDM,The Perfect Top Feminino,Base,0,2,0,2,0,14,0,2026-03-28,2026-04-07,2,0,2,Externo (EXT),14
OPF1N735,202180680207,C042026,RDM,The Perfect Top Feminino,Base,0,2,0,2,0,14,0,2026-03-28,2026-04-07,2,0,2,Externo (EXT),14
OPF1N738,201040112604,C042026,RDM,Calcinha Brief Feminino,Base,0,2,0,2,0,10,0,2026-03-21,2026-04-03,2,0,2,Externo (EXT),10
OPF1N738,201040112607,C042026,RDM,Calcinha Brief Feminino,Base,0,2,0,2,0,10,0,2026-03-21,2026-04-03,2,0,2,Externo (EXT),10
OPF1N739,201040112604,C042026,RDM,Calcinha Brief Feminino,Base,0,2,0,2,0,14,0,2026-03-28,2026-04-07,2,0,2,Externo (EXT),14
OPF1N740,201040112605,C042026,RDM,Calcinha Brief Feminino,Base,0,0,2,2,0,0,240,2026-01-13,2026-01-16,2,2,0,Interno (INT),0
OPF1N740,201040112606,C042026,RDM,Calcinha Brief Feminino,Base,0,0,2,2,0,0,72,2026-01-13,2026-01-16,2,2,0,Interno (INT),0
OPF1N740,201040112608,C042026,RDM,Calcinha Brief Feminino,Base,0,0,2,2,0,0,182,2026-01-13,2026-01-16,2,2,0,Interno (INT),0
OPF25N1692,202010100103,C042026,ART LIVRE,Tech T-shirt Gola U Feminino,Base,0,2,0,2,0,12,0,2026-04-09,2026-04-15,2,0,2,Externo (EXT),12
OPF25N1692,202010100107-s,C042026,ART LIVRE,Tech T-shirt Gola U Feminino,Base,0,2,0,2,0,12,0,2026-04-09,2026-04-15,2,0,2,Externo (EXT),12
OPF25N1692,202010100108-s,C042026,ART LIVRE,Tech T-shirt Gola U Feminino,Base,0,2,0,2,0,12,0,2026-04-09,2026-04-15,2,0,2,Externo (EXT),12
OPF25N1702,202010316708,C042026,ART LIVRE,Tech T-shirt Gola V Feminino,Base,0,2,0,2,0,43,0,2026-02-25,2026-02-26,2,0,2,Externo (EXT),43
OPF25N1710,1091651010104,C042026,ART LIVRE,Tech T-shirt Heavy Masculino,Base,0,2,0,2,0,68,0,2026-04-09,2026-04-10,2,0,2,Externo (EXT),68
OPF33N476,3251311019621,C042026,MALHAS D'STEFANO,Spectrum Socks High 2.0,Base,2,0,0,2,65,0,0,2026-02-26,2026-04-07,2,2,0,Interno (INT),65
OPF33N476,3251311019622,C042026,MALHAS D'STEFANO,Spectrum Socks High 2.0,Base,2,0,0,2,65,0,0,2026-02-26,2026-04-07,2,2,0,Interno (INT),65
OPF33N478,3251311010121,C042026,MALHAS D'STEFANO,Spectrum Socks High 2.0,Base,2,0,0,2,42,0,0,2026-02-26,2026-04-03,2,2,0,Interno (INT),42
OPF33N478,3251311010122,C042026,MALHAS D'STEFANO,Spectrum Socks High 2.0,Base,2,0,0,2,42,0,0,2026-02-26,2026-04-03,2,2,0,Interno (INT),42
OPF33N479,3251311010121,C042026,MALHAS D'STEFANO,Spectrum Socks High 2.0,Base,2,0,0,2,49,0,0,2026-02-26,2026-04-03,2,2,0,Interno (INT),49
OPF33N479,3251311010122,C042026,MALHAS D'STEFANO,Spectrum Socks High 2.0,Base,2,0,0,2,49,0,0,2026-02-26,2026-04-03,2,2,0,Interno (INT),49
OPF33N480,3251311010121,C042026,MALHAS D'STEFANO,Spectrum Socks High 2.0,Base,2,0,0,2,56,0,0,2026-02-26,2026-04-03,2,2,0,Interno (INT),56
OPF33N480,3251311010122,C042026,MALHAS D'STEFANO,Spectrum Socks High 2.0,Base,2,0,0,2,56,0,0,2026-02-26,2026-04-03,2,2,0,Interno (INT),56
OPF33N482,3251311010221,C042026,MALHAS D'STEFANO,Spectrum Socks High 2.0,Base,2,0,0,2,35,0,0,2026-02-26,2026-04-03,2,2,0,Interno (INT),35
OPF33N482,3251311010222,C042026,MALHAS D'STEFANO,Spectrum Socks High 2.0,Base,2,0,0,2,35,0,0,2026-02-26,2026-04-03,2,2,0,Interno (INT),35
OPF33N483,3251311010221,C042026,MALHAS D'STEFANO,Spectrum Socks High 2.0,Base,2,0,0,2,42,0,0,2026-02-26,2026-04-03,2,2,0,Interno (INT),42
OPF33N483,3251311010222,C042026,MALHAS D'STEFANO,Spectrum Socks High 2.0,Base,2,0,0,2,42,0,0,2026-02-26,2026-04-03,2,2,0,Interno (INT),42
OPF33N485,3251291010124,C042026,MALHAS D'STEFANO,Spectrum Socks Low 2.0,Base,2,0,0,2,63,0,0,2026-02-26,2026-04-03,2,2,0,Interno (INT),63
OPF33N485,3251291010125,C042026,MALHAS D'STEFANO,Spectrum Socks Low 2.0,Base,2,0,0,2,63,0,0,2026-02-26,2026-04-03,2,2,0,Interno (INT),63
OPF33N485,3251291010126,C042026,MALHAS D'STEFANO,Spectrum Socks Low 2.0,Base,2,0,0,2,63,0,0,2026-02-26,2026-04-03,2,2,0,Interno (INT),63
OPF33N485,3251291010127,C042026,MALHAS D'STEFANO,Spectrum Socks Low 2.0,Base,2,0,0,2,63,0,0,2026-02-26,2026-04-03,2,2,0,Interno (INT),63
OPF33N486,3251291010124,C042026,MALHAS D'STEFANO,Spectrum Socks Low 2.0,Base,2,0,0,2,70,0,0,2026-02-26,2026-04-03,2,2,0,Interno (INT),70
OPF33N486,3251291010125,C042026,MALHAS D'STEFANO,Spectrum Socks Low 2.0,Base,2,0,0,2,70,0,0,2026-02-26,2026-04-03,2,2,0,Interno (INT),70
OPF33N486,3251291010126,C042026,MALHAS D'STEFANO,Spectrum Socks Low 2.0,Base,2,0,0,2,70,0,0,2026-02-26,2026-04-03,2,2,0,Interno (INT),70
OPF33N486,3251291010127,C042026,MALHAS D'STEFANO,Spectrum Socks Low 2.0,Base,2,0,0,2,70,0,0,2026-02-26,2026-04-03,2,2,0,Interno (INT),70
OPF60N506,2332021010103,C042026,DALOP,Tube Dress Feminino,Base,1,1,0,2,21,21,0,2026-04-03,2026-04-08,2,1,1,Interno (INT),42
OPF60N506,2332021010104,C042026,DALOP,Tube Dress Feminino,Base,1,1,0,2,21,21,0,2026-04-03,2026-04-08,2,1,1,Interno (INT),42
OPF60N506,2332021010105,C042026,DALOP,Tube Dress Feminino,Base,1,1,0,2,21,21,0,2026-04-03,2026-04-08,2,1,1,Interno (INT),42
OPF60N506,2332021010106,C042026,DALOP,Tube Dress Feminino,Base,1,1,0,2,21,21,0,2026-04-03,2026-04-08,2,1,1,Interno (INT),42
OPF60N506,2332021010107,C042026,DALOP,Tube Dress Feminino,Base,1,1,0,2,21,21,0,2026-04-03,2026-04-08,2,1,1,Interno (INT),42
OPF60N506,2332021010108,C042026,DALOP,Tube Dress Feminino,Base,1,1,0,2,21,21,0,2026-04-03,2026-04-08,2,1,1,Interno (INT),42
OPF74N261,2107810118105,C042026,DDAL,Wingsuit Feminino,Base,1,1,0,2,21,12,0,2026-03-06,2026-03-12,2,1,1,Interno (INT),33
OPF74N263,202130290104,C042026,DDAL,Wingsuit Feminino,Base,1,1,0,2,21,12,0,2026-03-06,2026-03-12,2,1,1,Interno (INT),33
OPF74N263,202130290105,C042026,DDAL,Wingsuit Feminino,Base,1,1,0,2,21,12,0,2026-03-06,2026-03-12,2,1,1,Interno (INT),33
OPF74N263,202130290106,C042026,DDAL,Wingsuit Feminino,Base,1,1,0,2,21,12,0,2026-03-06,2026-03-12,2,1,1,Interno (INT),33
OPF74N264,202130298304,C042026,DDAL,Wingsuit Feminino,Base,1,1,0,2,14,5,0,2026-03-06,2026-03-12,2,1,1,Interno (INT),19
OPF74N264,202130298305,C042026,DDAL,Wingsuit Feminino,Base,1,1,0,2,14,5,0,2026-03-06,2026-03-12,2,1,1,Interno (INT),19
OPF74N264,202130298306,C042026,DDAL,Wingsuit Feminino,Base,1,1,0,2,14,5,0,2026-03-06,2026-03-12,2,1,1,Interno (INT),19
OPF96N153,102010651804,C042026,RIZLLEP,Daily T-shirt Masculino,Base,1,1,0,2,21,4,0,2025-12-19,2026-04-07,2,1,1,Interno (INT),25
OPF96N155,202180680304,C042026,RIZLLEP,The Perfect Top Feminino,Base,1,1,0,2,7,4,0,2025-12-19,2026-04-07,2,1,1,Interno (INT),11
OPF96N155,202180680305,C042026,RIZLLEP,The Perfect Top Feminino,Base,1,1,0,2,7,4,0,2025-12-19,2026-04-07,2,1,1,Interno (INT),11
OPF96N155,202180680306,C042026,RIZLLEP,The Perfect Top Feminino,Base,1,1,0,2,7,4,0,2025-12-19,2026-04-07,2,1,1,Interno (INT),11
OPF96N155,202180680307,C042026,RIZLLEP,The Perfect Top Feminino,Base,1,1,0,2,7,4,0,2025-12-19,2026-04-07,2,1,1,Interno (INT),11
OPF96N156,202180680304,C042026,RIZLLEP,The Perfect Top Feminino,Base,1,1,0,2,14,4,0,2025-12-19,2026-04-07,2,1,1,Interno (INT),18
OPF96N156,202180680305,C042026,RIZLLEP,The Perfect Top Feminino,Base,1,1,0,2,14,4,0,2025-12-19,2026-04-07,2,1,1,Interno (INT),18
OPF96N156,202180680306,C042026,RIZLLEP,The Perfect Top Feminino,Base,1,1,0,2,14,4,0,2025-12-19,2026-04-07,2,1,1,Interno (INT),18
OPF96N156,202180680307,C042026,RIZLLEP,The Perfect Top Feminino,Base,1,1,0,2,14,4,0,2025-12-19,2026-04-07,2,1,1,Interno (INT),18
OPF96N157,202180680304,C042026,RIZLLEP,The Perfect Top Feminino,Base,1,1,0,2,21,4,0,2025-12-19,2026-04-07,2,1,1,Interno (INT),25
OPF96N157,202180680305,C042026,RIZLLEP,The Perfect Top Feminino,Base,1,1,0,2,21,4,0,2025-12-19,2026-04-07,2,1,1,Interno (INT),25
OPF96N157,202180680306,C042026,RIZLLEP,The Perfect Top Feminino,Base,1,1,0,2,21,4,0,2025-12-19,2026-04-07,2,1,1,Interno (INT),25
OPF96N157,202180680307,C042026,RIZLLEP,The Perfect Top Feminino,Base,1,1,0,2,21,4,0,2025-12-19,2026-04-07,2,1,1,Interno (INT),25
OPF111N30,10913410110106,C052026,"Ges Confecção, Comercio e Serviços  de Serigrafia LTDA",Camiseta Polo Core Masculino,Base,1,0,1,2,28,0,109,2026-03-19,2026-04-03,2,2,0,Interno (INT),28
OPF116N46,1095491010105,C052026,Lunelli Nordeste,Daily Light T-shirt Masculino,Base,0,2,0,2,0,10,0,2026-02-19,2026-04-11,2,0,2,Externo (EXT),10
OPF116N46,1095491010106,C052026,Lunelli Nordeste,Daily Light T-shirt Masculino,Base,0,2,0,2,0,10,0,2026-02-19,2026-04-11,2,0,2,Externo (EXT),10
OPF116N46,1095491010107,C052026,Lunelli Nordeste,Daily Light T-shirt Masculino,Base,0,2,0,2,0,10,0,2026-02-19,2026-04-11,2,0,2,Externo (EXT),10
OPF116N46,1095491010108,C052026,Lunelli Nordeste,Daily Light T-shirt Masculino,Base,0,2,0,2,0,10,0,2026-02-19,2026-04-11,2,0,2,Externo (EXT),10
OPF116N47,1095491010105,C052026,Lunelli Nordeste,Daily Light T-shirt Masculino,Base,1,1,0,2,35,5,0,2026-02-19,2026-04-11,2,1,1,Interno (INT),40
OPF116N47,1095491010106,C052026,Lunelli Nordeste,Daily Light T-shirt Masculino,Base,1,1,0,2,35,5,0,2026-02-19,2026-04-11,2,1,1,Interno (INT),40
OPF116N47,1095491010107,C052026,Lunelli Nordeste,Daily Light T-shirt Masculino,Base,1,1,0,2,35,5,0,2026-02-19,2026-04-11,2,1,1,Interno (INT),40
OPF116N47,1095491010108,C052026,Lunelli Nordeste,Daily Light T-shirt Masculino,Base,1,1,0,2,35,5,0,2026-02-19,2026-04-11,2,1,1,Interno (INT),40
OPF116N48,1095491010105,C052026,Lunelli Nordeste,Daily Light T-shirt Masculino,Base,1,1,0,2,35,5,0,2026-02-19,2026-04-11,2,1,1,Interno (INT),40
OPF116N48,1095491010106,C052026,Lunelli Nordeste,Daily Light T-shirt Masculino,Base,1,1,0,2,35,5,0,2026-02-19,2026-04-11,2,1,1,Interno (INT),40
OPF116N48,1095491010107,C052026,Lunelli Nordeste,Daily Light T-shirt Masculino,Base,1,1,0,2,35,5,0,2026-02-19,2026-04-11,2,1,1,Interno (INT),40
OPF116N48,1095491010108,C052026,Lunelli Nordeste,Daily Light T-shirt Masculino,Base,1,1,0,2,35,5,0,2026-02-19,2026-04-11,2,1,1,Interno (INT),40
OPF116N58,1095491013905,C052026,Lunelli Nordeste,Daily Light T-shirt Masculino,Base,1,1,0,2,28,5,0,2026-02-19,2026-04-11,2,1,1,Interno (INT),33
OPF116N58,1095491013906,C052026,Lunelli Nordeste,Daily Light T-shirt Masculino,Base,1,1,0,2,28,5,0,2026-02-19,2026-04-11,2,1,1,Interno (INT),33
OPF116N59,1095491010304,C052026,Lunelli Nordeste,Daily Light T-shirt Masculino,Base,1,1,0,2,21,5,0,2026-02-19,2026-04-11,2,1,1,Interno (INT),26
OPF116N59,1095491010305,C052026,Lunelli Nordeste,Daily Light T-shirt Masculino,Base,1,1,0,2,21,5,0,2026-02-19,2026-04-11,2,1,1,Interno (INT),26
OPF116N59,1095491010306,C052026,Lunelli Nordeste,Daily Light T-shirt Masculino,Base,1,1,0,2,21,5,0,2026-02-19,2026-04-11,2,1,1,Interno (INT),26
OPF116N59,1095491010307,C052026,Lunelli Nordeste,Daily Light T-shirt Masculino,Base,1,1,0,2,21,5,0,2026-02-19,2026-04-11,2,1,1,Interno (INT),26
OPF116N59,1095491010308,C052026,Lunelli Nordeste,Daily Light T-shirt Masculino,Base,1,1,0,2,21,5,0,2026-02-19,2026-04-11,2,1,1,Interno (INT),26
OPF116N61,1095491010304,C052026,Lunelli Nordeste,Daily Light T-shirt Masculino,Base,1,1,0,2,35,31,0,2026-04-11,2026-04-18,2,1,1,Interno (INT),66
OPF116N61,1095491010305,C052026,Lunelli Nordeste,Daily Light T-shirt Masculino,Base,1,1,0,2,35,31,0,2026-04-11,2026-04-18,2,1,1,Interno (INT),66
OPF116N61,1095491010306,C052026,Lunelli Nordeste,Daily Light T-shirt Masculino,Base,1,1,0,2,35,31,0,2026-04-11,2026-04-18,2,1,1,Interno (INT),66
OPF116N61,1095491010307,C052026,Lunelli Nordeste,Daily Light T-shirt Masculino,Base,1,1,0,2,35,31,0,2026-04-11,2026-04-18,2,1,1,Interno (INT),66
OPF116N61,1095491010308,C052026,Lunelli Nordeste,Daily Light T-shirt Masculino,Base,1,1,0,2,35,31,0,2026-04-11,2026-04-18,2,1,1,Interno (INT),66
OPF118N37,1091341010104,C052026,ABBA,Camiseta Polo Core Masculino,Base,1,1,0,2,7,25,0,2026-04-03,2026-04-18,2,1,1,Interno (INT),32
OPF118N37,1091341010105,C052026,ABBA,Camiseta Polo Core Masculino,Base,1,1,0,2,7,25,0,2026-04-03,2026-04-18,2,1,1,Interno (INT),32
OPF118N37,1091341010106,C052026,ABBA,Camiseta Polo Core Masculino,Base,1,1,0,2,7,25,0,2026-04-03,2026-04-18,2,1,1,Interno (INT),32
OPF118N37,1091341010108,C052026,ABBA,Camiseta Polo Core Masculino,Base,1,1,0,2,7,25,0,2026-04-03,2026-04-18,2,1,1,Interno (INT),32
OPF118N38,1091341010104,C052026,ABBA,Camiseta Polo Core Masculino,Base,1,1,0,2,14,25,0,2026-04-03,2026-04-18,2,1,1,Interno (INT),39
OPF118N38,1091341010105,C052026,ABBA,Camiseta Polo Core Masculino,Base,1,1,0,2,14,25,0,2026-04-03,2026-04-18,2,1,1,Interno (INT),39
OPF118N38,1091341010106,C052026,ABBA,Camiseta Polo Core Masculino,Base,1,1,0,2,14,25,0,2026-04-03,2026-04-18,2,1,1,Interno (INT),39
OPF118N38,1091341010108,C052026,ABBA,Camiseta Polo Core Masculino,Base,1,1,0,2,14,25,0,2026-04-03,2026-04-18,2,1,1,Interno (INT),39
OPF118N39,1091341010104,C052026,ABBA,Camiseta Polo Core Masculino,Base,1,1,0,2,14,25,0,2026-04-03,2026-04-18,2,1,1,Interno (INT),39
OPF118N39,1091341010105,C052026,ABBA,Camiseta Polo Core Masculino,Base,1,1,0,2,14,25,0,2026-04-03,2026-04-18,2,1,1,Interno (INT),39
OPF118N39,1091341010106,C052026,ABBA,Camiseta Polo Core Masculino,Base,1,1,0,2,14,25,0,2026-04-03,2026-04-18,2,1,1,Interno (INT),39
OPF118N39,1091341010108,C052026,ABBA,Camiseta Polo Core Masculino,Base,1,1,0,2,14,25,0,2026-04-03,2026-04-18,2,1,1,Interno (INT),39
OPF118N40,1091341010107,C052026,ABBA,Camiseta Polo Core Masculino,Base,0,1,1,2,0,39,231,2026-03-17,2026-04-18,2,1,1,Interno (INT),39
OPF118N43,10933010113805,C052026,ABBA,Core T-shirt Masculino,Base,1,0,1,2,7,0,288,2026-03-17,2026-04-03,2,2,0,Interno (INT),7
OPF118N43,10933010113806,C052026,ABBA,Core T-shirt Masculino,Base,1,0,1,2,7,0,165,2026-03-17,2026-04-03,2,2,0,Interno (INT),7
OPF118N43,10933010113807,C052026,ABBA,Core T-shirt Masculino,Base,1,0,1,2,7,0,123,2026-03-17,2026-04-03,2,2,0,Interno (INT),7
OPF118N46,1093301010105,C052026,ABBA,Core T-shirt Masculino,Base,0,1,1,2,0,35,390,2026-03-17,2026-04-15,2,1,1,Interno (INT),35
OPF118N46,1093301010106,C052026,ABBA,Core T-shirt Masculino,Base,0,1,1,2,0,35,137,2026-03-17,2026-04-15,2,1,1,Interno (INT),35
OPF118N46,1093301010107,C052026,ABBA,Core T-shirt Masculino,Base,0,1,1,2,0,35,378,2026-03-17,2026-04-15,2,1,1,Interno (INT),35
OPF118N46,1093301010108,C052026,ABBA,Core T-shirt Masculino,Base,0,1,1,2,0,35,905,2026-03-17,2026-04-15,2,1,1,Interno (INT),35
OPF118N48,1093301010205,C052026,ABBA,Core T-shirt Masculino,Base,1,0,1,2,14,0,196,2026-03-17,2026-04-03,2,2,0,Interno (INT),14
OPF118N48,1093301010206,C052026,ABBA,Core T-shirt Masculino,Base,1,0,1,2,14,0,297,2026-03-17,2026-04-03,2,2,0,Interno (INT),14
OPF118N48,1093301010207,C052026,ABBA,Core T-shirt Masculino,Base,1,0,1,2,14,0,100,2026-03-17,2026-04-03,2,2,0,Interno (INT),14
OPF119N1,2332021017503,C052026,Confecções Vanelise Ltda,Tube Dress Feminino,Base,1,0,1,2,25,0,2,2026-02-04,2026-02-21,2,2,0,Interno (INT),25
OPF119N1,2332021017504,C052026,Confecções Vanelise Ltda,Tube Dress Feminino,Base,1,0,1,2,25,0,7,2026-02-04,2026-02-21,2,2,0,Interno (INT),25
OPF119N1,2332021017505,C052026,Confecções Vanelise Ltda,Tube Dress Feminino,Base,1,0,1,2,25,0,14,2026-02-04,2026-02-21,2,2,0,Interno (INT),25
OPF119N1,2332021017506,C052026,Confecções Vanelise Ltda,Tube Dress Feminino,Base,1,0,1,2,25,0,8,2026-02-04,2026-02-21,2,2,0,Interno (INT),25
OPF119N1,2332021017507,C052026,Confecções Vanelise Ltda,Tube Dress Feminino,Base,1,0,1,2,25,0,3,2026-02-04,2026-02-21,2,2,0,Interno (INT),25
OPF119N1,2332021017508,C052026,Confecções Vanelise Ltda,Tube Dress Feminino,Base,1,0,1,2,25,0,3,2026-02-04,2026-02-21,2,2,0,Interno (INT),25
OPF1N755,23317110113503,C052026,RDM,Vestido Esportivo Rush Feminino,Base,0,2,0,2,0,34,0,2026-04-07,2026-04-09,2,0,2,Externo (EXT),34
OPF1N755,23317110113504,C052026,RDM,Vestido Esportivo Rush Feminino,Base,0,2,0,2,0,34,0,2026-04-07,2026-04-09,2,0,2,Externo (EXT),34
OPF1N755,23317110113505,C052026,RDM,Vestido Esportivo Rush Feminino,Base,0,2,0,2,0,34,0,2026-04-07,2026-04-09,2,0,2,Externo (EXT),34
OPF1N755,23317110113506,C052026,RDM,Vestido Esportivo Rush Feminino,Base,0,2,0,2,0,34,0,2026-04-07,2026-04-09,2,0,2,Externo (EXT),34
OPF1N756,2331711010103,C052026,RDM,Vestido Esportivo Rush Feminino,Base,0,2,0,2,0,58,0,2026-04-07,2026-04-09,2,0,2,Externo (EXT),58
OPF1N756,2331711010104,C052026,RDM,Vestido Esportivo Rush Feminino,Base,0,2,0,2,0,58,0,2026-04-07,2026-04-09,2,0,2,Externo (EXT),58
OPF1N756,2331711010105,C052026,RDM,Vestido Esportivo Rush Feminino,Base,0,2,0,2,0,58,0,2026-04-07,2026-04-09,2,0,2,Externo (EXT),58
OPF1N756,2331711010106,C052026,RDM,Vestido Esportivo Rush Feminino,Base,0,2,0,2,0,58,0,2026-04-07,2026-04-09,2,0,2,Externo (EXT),58
OPF25N1718,102010090103,C052026,ART LIVRE,Daily T-shirt Masculino,Base,0,2,0,2,0,41,0,2026-02-25,2026-02-26,2,0,2,Externo (EXT),41
OPF25N1723,102010653604,C052026,ART LIVRE,Daily T-shirt Masculino,Base,1,1,0,2,14,4,0,2026-02-25,2026-04-10,2,1,1,Interno (INT),18
OPF25N1723,102010653605,C052026,ART LIVRE,Daily T-shirt Masculino,Base,1,1,0,2,14,4,0,2026-02-25,2026-04-10,2,1,1,Interno (INT),18
OPF25N1723,102010653606,C052026,ART LIVRE,Daily T-shirt Masculino,Base,1,1,0,2,14,4,0,2026-02-25,2026-04-10,2,1,1,Interno (INT),18
OPF25N1723,102010653607,C052026,ART LIVRE,Daily T-shirt Masculino,Base,1,1,0,2,14,4,0,2026-02-25,2026-04-10,2,1,1,Interno (INT),18
OPF25N1723,102010653608,C052026,ART LIVRE,Daily T-shirt Masculino,Base,1,1,0,2,14,4,0,2026-02-25,2026-04-10,2,1,1,Interno (INT),18
OPF25N1726,202010311804,C052026,ART LIVRE,Tech T-shirt Gola V Feminino,Base,1,1,0,2,14,14,0,2026-04-10,2026-04-14,2,1,1,Interno (INT),28
OPF25N1726,202010311806,C052026,ART LIVRE,Tech T-shirt Gola V Feminino,Base,1,1,0,2,14,14,0,2026-04-10,2026-04-14,2,1,1,Interno (INT),28
OPF25N1727,202010310104,C052026,ART LIVRE,Tech T-shirt Gola V Feminino,Base,1,1,0,2,14,14,0,2026-04-10,2026-04-14,2,1,1,Interno (INT),28
OPF25N1727,202010310106,C052026,ART LIVRE,Tech T-shirt Gola V Feminino,Base,1,1,0,2,14,14,0,2026-04-10,2026-04-14,2,1,1,Interno (INT),28
OPF25N1727,202010310107,C052026,ART LIVRE,Tech T-shirt Gola V Feminino,Base,1,1,0,2,14,14,0,2026-04-10,2026-04-14,2,1,1,Interno (INT),28
OPF25N1728,202010310305,C052026,ART LIVRE,Tech T-shirt Gola V Feminino,Base,1,1,0,2,7,7,0,2026-04-10,2026-04-14,2,1,1,Interno (INT),14
OPF25N1728,202010310306,C052026,ART LIVRE,Tech T-shirt Gola V Feminino,Base,1,1,0,2,7,7,0,2026-04-10,2026-04-14,2,1,1,Interno (INT),14
OPF25N1729,1094110118408,C052026,ART LIVRE,Tech T-shirt Gola V Masculino,Base,1,1,0,2,7,7,0,2026-04-10,2026-04-14,2,1,1,Interno (INT),14
OPF25N1731,102010310305,C052026,ART LIVRE,Tech T-shirt Gola V Masculino,Base,1,1,0,2,7,7,0,2026-04-10,2026-04-14,2,1,1,Interno (INT),14
OPF25N1732,202010310404,C052026,ART LIVRE,Tech T-shirt Gola V Feminino,Base,0,2,0,2,0,14,0,2026-02-26,2026-03-27,2,0,2,Externo (EXT),14
OPF25N1732,202010310405,C052026,ART LIVRE,Tech T-shirt Gola V Feminino,Base,0,1,1,2,0,4,348,2026-03-21,2026-03-27,2,1,1,Interno (INT),4
OPF25N1732,202010310407,C052026,ART LIVRE,Tech T-shirt Gola V Feminino,Base,0,2,0,2,0,14,0,2026-02-26,2026-03-27,2,0,2,Externo (EXT),14
OPF33N490,3251291010224,C052026,MALHAS D'STEFANO,Spectrum Socks Low 2.0,Base,2,0,0,2,49,0,0,2026-02-26,2026-04-03,2,2,0,Interno (INT),49
OPF33N490,3251291010225,C052026,MALHAS D'STEFANO,Spectrum Socks Low 2.0,Base,2,0,0,2,49,0,0,2026-02-26,2026-04-03,2,2,0,Interno (INT),49
OPF33N490,3251291010226,C052026,MALHAS D'STEFANO,Spectrum Socks Low 2.0,Base,2,0,0,2,49,0,0,2026-02-26,2026-04-03,2,2,0,Interno (INT),49
OPF33N490,3251291010227,C052026,MALHAS D'STEFANO,Spectrum Socks Low 2.0,Base,2,0,0,2,49,0,0,2026-02-26,2026-04-03,2,2,0,Interno (INT),49
OPF33N491,3251291010224,C052026,MALHAS D'STEFANO,Spectrum Socks Low 2.0,Base,2,0,0,2,56,0,0,2026-02-26,2026-04-03,2,2,0,Interno (INT),56
