snapshot_week,cycle_name,cycle_type,vol_original,vol_int_date,vol_int_cancel,vol_int_grade,vol_int_any,vol_ext_cancel,vol_ext_date_rev,vol_ext_any,mes_alvo,kr1,kr1_pct,mes_alvo_str
2025-12-08,EPA1609,Extra,12599,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-12-08,EPA1711,Extra,335,0,0,0,0,0,335,335,2025-12,1.0,100.0,2025-12
2025-12-08,EPA1811,Extra,12056,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2025-12-08,EPA1908,Extra,1092,0,0,0,0,0,1092,1092,2025-12,1.0,100.0,2025-12
2025-12-08,EPA2010,Extra,437,0,0,0,0,0,0,0,2026-01,1.0,100.0,2026-01
2025-12-08,EPA2111,Extra,12112,0,0,0,0,0,639,639,2026-01,1.0,100.0,2026-01
2025-12-08,EPA2411,Extra,11499,0,0,849,3300,0,7500,7500,2025-12,0.7130185233498565,71.3,2025-12
2025-12-08,EPA2511,Extra,7999,0,0,2173,4999,0,3000,3000,2026-03,0.3750468808601075,37.5,2026-03
2025-12-08,EPA2609,Extra,12604,0,0,0,0,0,12604,12604,2025-11,1.0,100.0,2025-11
2025-12-08,EPA2706,Extra,75678,0,0,0,0,64608,5153,69761,2025-11,1.0,100.0,2025-11
2025-12-08,EPA2710,Extra,9,0,0,0,0,0,9,9,2025-11,1.0,100.0,2025-11
2025-12-08,EPA2808,Extra,17799,0,0,0,0,12800,4999,17799,2025-11,1.0,100.0,2025-11
2025-12-08,EPA2908,Extra,2746,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-12-08,EPA2909,Extra,15900,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-12-08,EPA3005,Extra,13603,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-12-08,FUTURE FORM 2,Extra,17961,0,0,0,0,3504,9205,12709,2025-11,1.0,100.0,2025-11
2025-12-08,GRAFENO,Extra,4408,0,0,0,0,0,4408,4408,2026-01,1.0,100.0,2026-01
2025-12-08,LAN0112,Extra,2015,0,0,0,0,0,0,0,2026-03,1.0,100.0,2026-03
2025-12-08,LAN0209,Extra,3199,0,0,0,0,0,1599,1599,2026-01,1.0,100.0,2026-01
2025-12-08,LAN0210,Extra,24583,0,0,0,0,449,8602,9051,2025-11,1.0,100.0,2025-11
2025-12-08,LAN0310,Extra,3778,0,0,0,0,0,2284,2284,2025-12,1.0,100.0,2025-12
2025-12-08,LAN0710,Extra,4995,0,0,0,0,4995,0,4995,2025-12,1.0,100.0,2025-12
2025-12-08,LAN1010,Extra,7153,2497,0,0,2497,0,2499,2499,2025-12,0.6509156997064169,65.1,2025-12
2025-12-08,LAN1509,Extra,73561,0,0,0,0,0,13782,13782,2025-11,1.0,100.0,2025-11
2025-12-08,LAN1908,Extra,2400,0,0,0,0,0,1200,1200,2025-12,1.0,100.0,2025-12
2025-12-08,LAN2209,Extra,5061,0,0,0,0,0,3078,3078,2026-02,1.0,100.0,2026-02
2025-12-08,LAN2410,Extra,57937,0,0,0,0,2322,3460,5782,2026-03,1.0,100.0,2026-03
2025-12-08,LAN2509,Extra,10210,0,0,0,0,0,2800,2800,2026-03,1.0,100.0,2026-03
2025-12-08,LAN2609,Extra,1200,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-12-08,LANFUTUREFORM2,Extra,7552,3951,0,400,4701,350,2351,2701,2025-11,0.37751588983050843,37.8,2025-11
2025-12-08,NEXTECH,Extra,40014,0,0,0,0,25405,4334,29739,2025-11,1.0,100.0,2025-11
2025-12-08,NP Casacos,Extra,3322,0,0,0,0,3322,0,3322,2025-11,1.0,100.0,2025-11
2025-12-08,REPLAN0509,Extra,9000,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-12-08,REPLAN2708,Extra,14998,750,0,0,750,0,14248,14248,2025-12,0.9499933324443259,95.0,2025-12
2025-12-08,THE PERFECT TOP - VARIAÇÕES,Extra,64918,0,0,0,0,3538,44770,48308,2025-12,1.0,100.0,2025-12
2025-12-08,THE PERFECT TOP - VARIA�ÕES,Extra,61380,0,0,0,0,0,0,0,2026-01,1.0,100.0,2026-01
2025-12-08,UW FEMININA - NOVO DROP - Revisada,Extra,66346,0,0,0,0,8435,31513,39948,2025-12,1.0,100.0,2025-12
2025-12-08,Whateverproof / LifeProof,Extra,8642,0,0,0,0,7478,994,8472,2025-12,1.0,100.0,2025-12
2025-12-15,Alocação extra Adapt Fit,Extra,17600,250,0,0,250,0,6250,6250,2025-11,0.9857954545454546,98.6,2025-11
2025-12-15,BOLD 2 - Revisada,Extra,84506,53760,0,0,53760,23925,6821,30746,2026-01,0.3638321539298984,36.4,2026-01
2025-12-15,C012026B,Base,394640,5417,0,6072,13769,98014,188439,286453,2026-01,0.965109973646868,96.5,2026-01
2025-12-15,C022026,Base,361086,3265,0,5318,19253,49880,27354,72182,2026-02,0.946680292229552,94.7,2026-02
2025-12-15,C032026,Base,299397,5044,0,8786,20747,1500,25138,26638,2026-03,0.9307040484707596,93.1,2026-03
2025-12-15,C042026,Base,356484,3059,0,637,16688,0,17028,17028,2026-04,0.95318723982002,95.3,2026-04
2025-12-15,C112025,Base,709871,5849,0,2348,15080,83051,265023,345722,2025-11,0.9787567036827818,97.9,2025-11
2025-12-15,C122025,Base,536059,4760,0,7237,16643,101463,267812,367587,2025-12,0.9689530443477303,96.9,2025-12
2025-12-15,C2-Calcinhas_Red,Extra,7634,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2025-12-15,C2-Core-extra,Extra,6460,0,0,1681,3055,0,0,0,2026-02,0.5270897832817337,52.7,2026-02
2025-12-15,Café lab,Extra,16091,4347,0,0,4347,2503,2713,5216,2025-11,0.7298489839040457,73.0,2025-11
2025-12-15,ECS0326,Extra,4600,0,0,0,0,0,0,0,2026-03,1.0,100.0,2026-03
2025-12-15,EPA0212,Extra,4108,0,0,0,0,0,0,0,2026-01,1.0,100.0,2026-01
2025-12-15,EPA0309,Extra,7860,0,0,0,0,2000,3806,5806,2025-12,1.0,100.0,2025-12
2025-12-15,EPA0512,Extra,168234,0,0,0,0,42499,0,42499,2026-03,1.0,100.0,2026-03
2025-12-15,EPA0711,Extra,37397,12496,0,353,14908,0,12502,12502,2026-01,0.6013583977324384,60.1,2026-01
2025-12-15,EPA0812,Extra,7902,652,0,0,652,0,3730,3730,2026-01,0.9174892432295622,91.7,2026-01
2025-12-15,EPA08TPT,Extra,29998,0,0,0,0,0,5999,5999,2025-11,1.0,100.0,2025-11
2025-12-15,EPA1011,Extra,16747,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2025-12-15,EPA1111,Extra,3476,0,0,452,766,0,0,0,2025-12,0.7796317606444189,78.0,2025-12
2025-12-15,EPA1112,Extra,6138,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2025-12-15,EPA1209,Extra,2368,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-12-15,EPA1211,Extra,283,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2025-12-15,EPA1212,Extra,4056,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2025-12-15,EPA1308,Extra,628,0,0,0,0,0,628,628,2025-11,1.0,100.0,2025-11
2025-12-15,EPA1311,Extra,400,0,0,0,0,0,400,400,2026-01,1.0,100.0,2026-01
2025-12-15,EPA1411,Extra,3460,0,0,0,0,0,3460,3460,2025-12,1.0,100.0,2025-12
2025-12-15,EPA1510,Extra,17749,0,0,0,0,0,4927,4927,2026-01,1.0,100.0,2026-01
2025-12-15,EPA1609,Extra,12599,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-12-15,EPA1711,Extra,335,0,0,0,0,0,335,335,2025-12,1.0,100.0,2025-12
2025-12-15,EPA1712,Extra,12498,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2025-12-15,EPA1811,Extra,12056,0,0,0,0,0,618,618,2026-02,1.0,100.0,2026-02
2025-12-15,EPA1908,Extra,1092,0,0,0,0,0,1092,1092,2025-12,1.0,100.0,2025-12
2025-12-15,EPA1912,Extra,2604,0,0,0,0,301,0,301,2026-02,1.0,100.0,2026-02
2025-12-15,EPA2010,Extra,437,0,0,0,0,0,0,0,2026-01,1.0,100.0,2026-01
2025-12-15,EPA2111,Extra,12112,0,0,0,0,0,7612,7612,2026-01,1.0,100.0,2026-01
2025-12-15,EPA2411,Extra,11499,0,0,849,3300,0,7500,7500,2025-12,0.7130185233498565,71.3,2025-12
2025-12-15,EPA2511,Extra,7999,0,0,2173,4999,0,3000,3000,2026-03,0.3750468808601075,37.5,2026-03
2025-12-15,EPA2609,Extra,12604,0,0,0,0,0,12604,12604,2025-11,1.0,100.0,2025-11
2025-12-15,EPA2706,Extra,75678,0,0,0,0,64608,5153,69761,2025-11,1.0,100.0,2025-11
2025-12-15,EPA2710,Extra,9,0,0,0,0,0,9,9,2025-11,1.0,100.0,2025-11
2025-12-15,EPA2808,Extra,17799,0,0,0,0,12800,4999,17799,2025-11,1.0,100.0,2025-11
2025-12-15,EPA2908,Extra,2746,0,0,0,0,0,1999,1999,2025-11,1.0,100.0,2025-11
2025-12-15,EPA2909,Extra,15900,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-12-15,EPA3005,Extra,13603,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-12-15,FUTURE FORM 2,Extra,17961,0,0,0,0,3504,9205,12709,2025-11,1.0,100.0,2025-11
2025-12-15,GRAFENO,Extra,4408,0,0,0,0,0,4408,4408,2026-01,1.0,100.0,2026-01
2025-12-15,LAN0112,Extra,2015,0,0,0,0,0,0,0,2026-03,1.0,100.0,2026-03
2025-12-15,LAN0209,Extra,3199,0,0,0,0,0,1599,1599,2026-01,1.0,100.0,2026-01
2025-12-15,LAN0210,Extra,24583,0,0,0,0,449,10863,11312,2025-11,1.0,100.0,2025-11
2025-12-15,LAN0310,Extra,3778,0,0,0,0,0,2284,2284,2025-12,1.0,100.0,2025-12
2025-12-15,LAN0710,Extra,4995,0,0,0,0,4995,0,4995,2025-12,1.0,100.0,2025-12
2025-12-15,LAN1010,Extra,7153,4654,0,0,4654,0,2499,2499,2025-12,0.34936390325737454,34.9,2025-12
2025-12-15,LAN1509,Extra,73561,0,0,0,0,0,13782,13782,2025-11,1.0,100.0,2025-11
2025-12-15,LAN1612,Extra,7797,0,0,0,0,0,0,0,2026-04,1.0,100.0,2026-04
2025-12-15,LAN1812,Extra,8000,0,0,0,0,8000,0,8000,2026-04,1.0,100.0,2026-04
2025-12-15,LAN1908,Extra,2400,0,0,0,0,0,1200,1200,2025-12,1.0,100.0,2025-12
2025-12-15,LAN2209,Extra,5061,0,0,0,0,0,5061,5061,2026-02,1.0,100.0,2026-02
2025-12-15,LAN2410,Extra,57937,0,0,0,0,4272,3460,7732,2026-03,1.0,100.0,2026-03
2025-12-15,LAN2509,Extra,10210,0,0,0,0,400,2800,2800,2026-03,1.0,100.0,2026-03
2025-12-15,LAN2609,Extra,1200,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-12-15,LANFUTUREFORM2,Extra,7552,7202,0,400,7202,350,0,350,2025-11,0.04634533898305082,4.6,2025-11
2025-12-15,NEXTECH,Extra,40014,0,0,0,0,25405,4334,29739,2025-11,1.0,100.0,2025-11
2025-12-15,NP Casacos,Extra,3322,0,0,0,0,3322,0,3322,2025-11,1.0,100.0,2025-11
2025-12-15,REPLAN0509,Extra,9000,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-12-15,REPLAN2708,Extra,14998,750,0,0,750,0,14248,14248,2025-12,0.9499933324443259,95.0,2025-12
2025-12-15,THE PERFECT TOP - VARIAÇÕES,Extra,64918,0,0,0,0,3538,44770,48308,2025-12,1.0,100.0,2025-12
2025-12-15,THE PERFECT TOP - VARIA�ÕES,Extra,61380,0,0,0,0,0,0,0,2026-01,1.0,100.0,2026-01
2025-12-15,UW FEMININA - NOVO DROP - Revisada,Extra,66346,0,0,0,0,8435,31513,39948,2025-12,1.0,100.0,2025-12
2025-12-15,Whateverproof / LifeProof,Extra,8642,0,0,0,0,7478,994,8472,2025-12,1.0,100.0,2025-12
2025-12-22,Alocação extra Adapt Fit,Extra,17600,250,0,0,250,0,6250,6250,2025-11,0.9857954545454546,98.6,2025-11
2025-12-22,BOLD 2 - Revisada,Extra,84506,53760,0,0,53760,23925,6821,30746,2026-01,0.3638321539298984,36.4,2026-01
2025-12-22,C012026B,Base,394640,5417,0,6072,13769,98014,188439,286453,2026-01,0.965109973646868,96.5,2026-01
2025-12-22,C022026,Base,361086,3265,0,5318,19253,49880,27354,72182,2026-02,0.946680292229552,94.7,2026-02
2025-12-22,C032026,Base,299397,5044,0,8786,20747,1500,25138,26638,2026-03,0.9307040484707596,93.1,2026-03
2025-12-22,C042026,Base,356484,3059,0,637,16688,0,17028,17028,2026-04,0.95318723982002,95.3,2026-04
2025-12-22,C112025,Base,709871,5849,0,2348,15080,83051,265023,345722,2025-11,0.9787567036827818,97.9,2025-11
2025-12-22,C122025,Base,536059,4760,0,7237,16643,101463,267812,367587,2025-12,0.9689530443477303,96.9,2025-12
2025-12-22,C2-Calcinhas_Red,Extra,7634,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2025-12-22,C2-Core-extra,Extra,6460,0,0,1681,3055,0,0,0,2026-02,0.5270897832817337,52.7,2026-02
2025-12-22,Café lab,Extra,16091,4347,0,0,4347,2503,2713,5216,2025-11,0.7298489839040457,73.0,2025-11
2025-12-22,ECS0326,Extra,4600,0,0,0,0,0,0,0,2026-03,1.0,100.0,2026-03
2025-12-22,EPA0212,Extra,4108,0,0,0,0,0,0,0,2026-01,1.0,100.0,2026-01
2025-12-22,EPA0309,Extra,7860,0,0,0,0,2000,3806,5806,2025-12,1.0,100.0,2025-12
2025-12-22,EPA0512,Extra,168234,0,0,0,0,42499,0,42499,2026-03,1.0,100.0,2026-03
2025-12-22,EPA0711,Extra,37397,12496,0,353,14908,0,12502,12502,2026-01,0.6013583977324384,60.1,2026-01
2025-12-22,EPA0812,Extra,7902,652,0,0,652,0,3730,3730,2026-01,0.9174892432295622,91.7,2026-01
2025-12-22,EPA08TPT,Extra,29998,0,0,0,0,0,5999,5999,2025-11,1.0,100.0,2025-11
2025-12-22,EPA1011,Extra,16747,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2025-12-22,EPA1111,Extra,3476,0,0,452,766,0,0,0,2025-12,0.7796317606444189,78.0,2025-12
2025-12-22,EPA1112,Extra,6138,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2025-12-22,EPA1209,Extra,2368,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-12-22,EPA1211,Extra,283,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2025-12-22,EPA1212,Extra,4056,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2025-12-22,EPA1308,Extra,628,0,0,0,0,0,628,628,2025-11,1.0,100.0,2025-11
2025-12-22,EPA1311,Extra,400,0,0,0,0,0,400,400,2026-01,1.0,100.0,2026-01
2025-12-22,EPA1411,Extra,3460,0,0,0,0,0,3460,3460,2025-12,1.0,100.0,2025-12
2025-12-22,EPA1510,Extra,17749,0,0,0,0,0,4927,4927,2026-01,1.0,100.0,2026-01
2025-12-22,EPA1609,Extra,12599,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-12-22,EPA1711,Extra,335,0,0,0,0,0,335,335,2025-12,1.0,100.0,2025-12
2025-12-22,EPA1712,Extra,12498,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2025-12-22,EPA1811,Extra,12056,0,0,0,0,0,618,618,2026-02,1.0,100.0,2026-02
2025-12-22,EPA1908,Extra,1092,0,0,0,0,0,1092,1092,2025-12,1.0,100.0,2025-12
2025-12-22,EPA1912,Extra,2604,0,0,0,0,301,0,301,2026-02,1.0,100.0,2026-02
2025-12-22,EPA2010,Extra,437,0,0,0,0,0,0,0,2026-01,1.0,100.0,2026-01
2025-12-22,EPA2111,Extra,12112,0,0,0,0,0,7612,7612,2026-01,1.0,100.0,2026-01
2025-12-22,EPA2411,Extra,11499,0,0,849,3300,0,7500,7500,2025-12,0.7130185233498565,71.3,2025-12
2025-12-22,EPA2511,Extra,7999,0,0,2173,4999,0,3000,3000,2026-03,0.3750468808601075,37.5,2026-03
2025-12-22,EPA2609,Extra,12604,0,0,0,0,0,12604,12604,2025-11,1.0,100.0,2025-11
2025-12-22,EPA2706,Extra,75678,0,0,0,0,64608,5153,69761,2025-11,1.0,100.0,2025-11
2025-12-22,EPA2710,Extra,9,0,0,0,0,0,9,9,2025-11,1.0,100.0,2025-11
2025-12-22,EPA2808,Extra,17799,0,0,0,0,12800,4999,17799,2025-11,1.0,100.0,2025-11
2025-12-22,EPA2908,Extra,2746,0,0,0,0,0,1999,1999,2025-11,1.0,100.0,2025-11
2025-12-22,EPA2909,Extra,15900,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-12-22,EPA3005,Extra,13603,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-12-22,FUTURE FORM 2,Extra,17961,0,0,0,0,3504,9205,12709,2025-11,1.0,100.0,2025-11
2025-12-22,GRAFENO,Extra,4408,0,0,0,0,0,4408,4408,2026-01,1.0,100.0,2026-01
2025-12-22,LAN0112,Extra,2015,0,0,0,0,0,0,0,2026-03,1.0,100.0,2026-03
2025-12-22,LAN0209,Extra,3199,0,0,0,0,0,1599,1599,2026-01,1.0,100.0,2026-01
2025-12-22,LAN0210,Extra,24583,0,0,0,0,449,10863,11312,2025-11,1.0,100.0,2025-11
2025-12-22,LAN0310,Extra,3778,0,0,0,0,0,2284,2284,2025-12,1.0,100.0,2025-12
2025-12-22,LAN0710,Extra,4995,0,0,0,0,4995,0,4995,2025-12,1.0,100.0,2025-12
2025-12-22,LAN1010,Extra,7153,4654,0,0,4654,0,2499,2499,2025-12,0.34936390325737454,34.9,2025-12
2025-12-22,LAN1509,Extra,73561,0,0,0,0,0,13782,13782,2025-11,1.0,100.0,2025-11
2025-12-22,LAN1612,Extra,7797,0,0,0,0,499,0,499,2026-04,1.0,100.0,2026-04
2025-12-22,LAN1812,Extra,8000,0,0,0,0,8000,0,8000,2026-04,1.0,100.0,2026-04
2025-12-22,LAN1908,Extra,2400,0,0,0,0,0,1200,1200,2025-12,1.0,100.0,2025-12
2025-12-22,LAN2209,Extra,5061,0,0,0,0,0,5061,5061,2026-02,1.0,100.0,2026-02
2025-12-22,LAN2410,Extra,57937,0,0,0,0,4272,3460,7732,2026-03,1.0,100.0,2026-03
2025-12-22,LAN2509,Extra,10210,0,0,0,0,400,2800,2800,2026-03,1.0,100.0,2026-03
2025-12-22,LAN2609,Extra,1200,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-12-22,LANFUTUREFORM2,Extra,7552,7202,0,400,7202,350,0,350,2025-11,0.04634533898305082,4.6,2025-11
2025-12-22,NEXTECH,Extra,40014,0,0,0,0,25405,4334,29739,2025-11,1.0,100.0,2025-11
2025-12-22,NP Casacos,Extra,3322,0,0,0,0,3322,0,3322,2025-11,1.0,100.0,2025-11
2025-12-22,REPLAN0509,Extra,9000,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-12-22,REPLAN2708,Extra,14998,750,0,0,750,0,14248,14248,2025-12,0.9499933324443259,95.0,2025-12
2025-12-22,THE PERFECT TOP - VARIAÇÕES,Extra,64918,0,0,0,0,3538,44770,48308,2025-12,1.0,100.0,2025-12
2025-12-22,THE PERFECT TOP - VARIA�ÕES,Extra,61380,0,0,0,0,0,0,0,2026-01,1.0,100.0,2026-01
2025-12-22,UW FEMININA - NOVO DROP - Revisada,Extra,66346,0,0,0,0,8435,31513,39948,2025-12,1.0,100.0,2025-12
2025-12-22,Whateverproof / LifeProof,Extra,8642,0,0,0,0,7478,994,8472,2025-12,1.0,100.0,2025-12
2025-12-29,Alocação extra Adapt Fit,Extra,17600,250,0,0,250,0,6250,6250,2025-11,0.9857954545454546,98.6,2025-11
2025-12-29,BOLD 2 - Revisada,Extra,84506,53760,0,0,53760,23925,6821,30746,2026-01,0.3638321539298984,36.4,2026-01
2025-12-29,C012026B,Base,394640,5417,0,6072,13769,98014,188439,286453,2026-01,0.965109973646868,96.5,2026-01
2025-12-29,C022026,Base,361086,3265,0,5318,19253,49880,27354,72182,2026-02,0.946680292229552,94.7,2026-02
2025-12-29,C032026,Base,299397,5044,0,8786,20747,1500,25138,26638,2026-03,0.9307040484707596,93.1,2026-03
2025-12-29,C042026,Base,356484,3059,0,637,16688,0,17028,17028,2026-04,0.95318723982002,95.3,2026-04
2025-12-29,C112025,Base,709871,5849,0,2348,15080,83051,265023,345722,2025-11,0.9787567036827818,97.9,2025-11
2025-12-29,C122025,Base,536059,4760,0,7237,16643,101463,267812,367587,2025-12,0.9689530443477303,96.9,2025-12
2025-12-29,C2-Calcinhas_Red,Extra,7634,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2025-12-29,C2-Core-extra,Extra,6460,0,0,1681,3055,0,0,0,2026-02,0.5270897832817337,52.7,2026-02
2025-12-29,Café lab,Extra,16091,4347,0,0,4347,2503,2713,5216,2025-11,0.7298489839040457,73.0,2025-11
2025-12-29,ECS0326,Extra,4600,0,0,0,0,0,0,0,2026-03,1.0,100.0,2026-03
2025-12-29,EPA0212,Extra,4108,0,0,0,0,0,0,0,2026-01,1.0,100.0,2026-01
2025-12-29,EPA0309,Extra,7860,0,0,0,0,2000,3806,5806,2025-12,1.0,100.0,2025-12
2025-12-29,EPA0512,Extra,168234,0,0,0,0,42499,0,42499,2026-03,1.0,100.0,2026-03
2025-12-29,EPA0711,Extra,37397,12496,0,353,14908,0,12502,12502,2026-01,0.6013583977324384,60.1,2026-01
2025-12-29,EPA0812,Extra,7902,652,0,0,652,0,3730,3730,2026-01,0.9174892432295622,91.7,2026-01
2025-12-29,EPA08TPT,Extra,29998,0,0,0,0,0,5999,5999,2025-11,1.0,100.0,2025-11
2025-12-29,EPA1011,Extra,16747,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2025-12-29,EPA1111,Extra,3476,0,0,452,766,0,0,0,2025-12,0.7796317606444189,78.0,2025-12
2025-12-29,EPA1112,Extra,6138,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2025-12-29,EPA1209,Extra,2368,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-12-29,EPA1211,Extra,283,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2025-12-29,EPA1212,Extra,4056,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2025-12-29,EPA1308,Extra,628,0,0,0,0,0,628,628,2025-11,1.0,100.0,2025-11
2025-12-29,EPA1311,Extra,400,0,0,0,0,0,400,400,2026-01,1.0,100.0,2026-01
2025-12-29,EPA1411,Extra,3460,0,0,0,0,0,3460,3460,2025-12,1.0,100.0,2025-12
2025-12-29,EPA1510,Extra,17749,0,0,0,0,0,4927,4927,2026-01,1.0,100.0,2026-01
2025-12-29,EPA1609,Extra,12599,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-12-29,EPA1711,Extra,335,0,0,0,0,0,335,335,2025-12,1.0,100.0,2025-12
2025-12-29,EPA1712,Extra,12498,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2025-12-29,EPA1811,Extra,12056,0,0,0,0,0,618,618,2026-02,1.0,100.0,2026-02
2025-12-29,EPA1908,Extra,1092,0,0,0,0,0,1092,1092,2025-12,1.0,100.0,2025-12
2025-12-29,EPA1912,Extra,2604,0,0,0,0,301,0,301,2026-02,1.0,100.0,2026-02
2025-12-29,EPA2010,Extra,437,0,0,0,0,0,0,0,2026-01,1.0,100.0,2026-01
2025-12-29,EPA2111,Extra,12112,0,0,0,0,0,7612,7612,2026-01,1.0,100.0,2026-01
2025-12-29,EPA2411,Extra,11499,0,0,849,3300,0,7500,7500,2025-12,0.7130185233498565,71.3,2025-12
2025-12-29,EPA2511,Extra,7999,0,0,2173,4999,0,3000,3000,2026-03,0.3750468808601075,37.5,2026-03
2025-12-29,EPA2609,Extra,12604,0,0,0,0,0,12604,12604,2025-11,1.0,100.0,2025-11
2025-12-29,EPA2706,Extra,75678,0,0,0,0,64608,5153,69761,2025-11,1.0,100.0,2025-11
2025-12-29,EPA2710,Extra,9,0,0,0,0,0,9,9,2025-11,1.0,100.0,2025-11
2025-12-29,EPA2808,Extra,17799,0,0,0,0,12800,4999,17799,2025-11,1.0,100.0,2025-11
2025-12-29,EPA2908,Extra,2746,0,0,0,0,0,1999,1999,2025-11,1.0,100.0,2025-11
2025-12-29,EPA2909,Extra,15900,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-12-29,EPA3005,Extra,13603,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-12-29,FUTURE FORM 2,Extra,17961,0,0,0,0,3504,9205,12709,2025-11,1.0,100.0,2025-11
2025-12-29,GRAFENO,Extra,4408,0,0,0,0,0,4408,4408,2026-01,1.0,100.0,2026-01
2025-12-29,LAN0112,Extra,2015,0,0,0,0,0,0,0,2026-03,1.0,100.0,2026-03
2025-12-29,LAN0209,Extra,3199,0,0,0,0,0,1599,1599,2026-01,1.0,100.0,2026-01
2025-12-29,LAN0210,Extra,24583,0,0,0,0,449,10863,11312,2025-11,1.0,100.0,2025-11
2025-12-29,LAN0310,Extra,3778,0,0,0,0,0,2284,2284,2025-12,1.0,100.0,2025-12
2025-12-29,LAN0710,Extra,4995,0,0,0,0,4995,0,4995,2025-12,1.0,100.0,2025-12
2025-12-29,LAN1010,Extra,7153,4654,0,0,4654,0,2499,2499,2025-12,0.34936390325737454,34.9,2025-12
2025-12-29,LAN1509,Extra,73561,0,0,0,0,0,13782,13782,2025-11,1.0,100.0,2025-11
2025-12-29,LAN1612,Extra,7797,0,0,0,0,499,0,499,2026-04,1.0,100.0,2026-04
2025-12-29,LAN1812,Extra,8000,0,0,0,0,8000,0,8000,2026-04,1.0,100.0,2026-04
2025-12-29,LAN1908,Extra,2400,0,0,0,0,0,1200,1200,2025-12,1.0,100.0,2025-12
2025-12-29,LAN2209,Extra,5061,0,0,0,0,0,5061,5061,2026-02,1.0,100.0,2026-02
2025-12-29,LAN2410,Extra,57937,0,0,0,0,4272,3460,7732,2026-03,1.0,100.0,2026-03
2025-12-29,LAN2509,Extra,10210,0,0,0,0,400,2800,2800,2026-03,1.0,100.0,2026-03
2025-12-29,LAN2609,Extra,1200,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2025-12-29,LANFUTUREFORM2,Extra,7552,7202,0,400,7202,350,0,350,2025-11,0.04634533898305082,4.6,2025-11
2025-12-29,NEXTECH,Extra,40014,0,0,0,0,25405,4334,29739,2025-11,1.0,100.0,2025-11
2025-12-29,NP Casacos,Extra,3322,0,0,0,0,3322,0,3322,2025-11,1.0,100.0,2025-11
2025-12-29,REPLAN0509,Extra,9000,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2025-12-29,REPLAN2708,Extra,14998,750,0,0,750,0,14248,14248,2025-12,0.9499933324443259,95.0,2025-12
2025-12-29,THE PERFECT TOP - VARIAÇÕES,Extra,64918,0,0,0,0,3538,44770,48308,2025-12,1.0,100.0,2025-12
2025-12-29,THE PERFECT TOP - VARIA�ÕES,Extra,61380,0,0,0,0,0,0,0,2026-01,1.0,100.0,2026-01
2025-12-29,UW FEMININA - NOVO DROP - Revisada,Extra,66346,0,0,0,0,8435,31513,39948,2025-12,1.0,100.0,2025-12
